time_ms,x1,y1,x2,y2,score,t1_cs,t1gk_cs,t2_cs,t2gk_cs,ref_cs
6540199,87.9,98.3,114.2,122.9,0.68771,0.033318,0.023583,1.621665,0.402593,0.028634
6540199,105.5,78.8,132.0,122.1,0.64291,0.000000,0.000000,0.649336,0.043795,0.000000
6540199,1175.2,153.1,1198.7,173.8,0.63976,0.033662,0.002948,0.725132,1.237967,0.184373
6540199,418.5,15.3,442.4,40.7,0.63806,0.014426,0.000000,0.168450,0.739800,0.244453
6540199,911.7,143.5,934.2,164.5,0.60342,0.160590,0.000000,0.005536,0.368032,0.305211
6540199,1062.5,105.2,1085.5,153.4,0.58921,0.036306,0.266445,0.651056,0.026810,0.047246
6540199,1125.7,151.8,1145.2,170.3,0.54350,0.038470,0.002948,0.995260,1.538259,0.317411
6540199,382.1,9.6,404.8,40.5,0.53826,0.018891,0.000000,0.000000,0.014490,0.077771
6540199,437.9,99.2,471.6,142.1,0.52242,0.024044,0.000000,1.128381,0.378520,0.269562
6540199,421.2,120.1,437.3,141.3,0.51733,0.000000,0.000000,0.589605,0.147637,0.000000
6540199,46.9,575.8,91.3,674.0,0.50264,0.262002,0.084214,4.807164,1.318587,0.747968
6540199,902.0,199.7,918.2,221.1,0.48471,0.171397,0.000000,1.043900,0.653653,0.265957
6540199,367.3,119.8,393.5,139.6,0.46166,0.000000,0.000000,0.641428,0.105976,0.000000
6540199,1091.6,151.8,1107.4,169.8,0.44210,0.014426,0.000000,0.308067,0.959515,0.378163
6540199,829.3,271.8,850.0,299.2,0.41783,0.192689,0.253926,1.076625,0.483412,0.723174
6540199,0.0,74.5,19.4,116.4,0.36201,0.000000,0.660663,0.413715,0.000000,0.000000
6540199,755.1,21.4,778.5,50.7,0.33485,0.014426,0.005896,1.580313,0.910307,0.409087
6540199,285.1,81.6,305.6,127.9,0.33198,0.097821,0.109746,0.437870,0.496678,0.143464
6540199,204.7,73.7,229.2,117.9,0.30308,0.046712,1.448085,0.701134,0.402707,0.130958
6540233,407.4,290.7,451.7,370.7,0.99614,0.811428,0.436466,4.496983,2.183130,1.524702
6540233,242.7,440.9,315.8,540.2,0.99612,0.233748,0.158209,5.339497,0.623691,0.325031
6540233,338.4,471.3,380.6,566.0,0.99441,5.018836,0.797888,0.512470,1.009668,1.818470
6540233,710.2,307.2,752.4,388.8,0.98829,0.604496,0.282780,4.957804,1.130474,1.155031
6540233,751.9,517.6,806.4,625.2,0.98535,1.113974,0.483073,2.386073,2.502175,3.146882
6540233,762.1,449.7,814.5,545.2,0.98262,0.258006,0.242552,5.514052,0.743953,0.393279
6540233,874.1,308.1,926.1,395.1,0.98239,5.252884,0.337821,0.869718,0.644798,1.007245
6540233,778.7,273.1,829.9,351.8,0.96674,4.952748,0.505714,0.412381,0.713163,1.297837
6540233,40.6,605.5,105.6,713.0,0.94297,3.857734,0.061141,1.997267,0.708211,0.574886
6540233,828.5,269.7,860.6,345.7,0.93134,0.250731,0.233463,5.529014,0.939488,0.512419
6540233,831.4,237.0,868.8,282.1,0.91448,3.828152,0.170553,0.430956,1.137495,1.478517
6540233,612.5,159.3,637.4,214.0,0.82302,0.470806,0.000000,0.758929,1.563056,1.571646
6540233,575.5,79.3,601.0,141.7,0.81723,0.445713,0.687549,0.629035,0.722193,0.474801
6540233,795.9,94.9,828.2,143.6,0.77396,0.285474,2.305580,1.543930,1.022247,0.497813
6540233,47.2,573.3,104.2,677.2,0.76570,0.399390,0.042473,4.800030,0.993426,0.678592
6540233,613.8,83.2,641.6,142.4,0.76250,0.000000,0.000000,2.237048,0.257685,0.008210
6540233,102.7,77.8,143.0,123.8,0.75049,0.004809,0.000000,1.074480,0.060298,0.000000
6540233,46.9,573.8,81.3,627.1,0.68911,0.283264,0.040506,4.156093,0.978489,0.566467
6540233,874.8,98.0,900.9,158.4,0.68111,0.436075,0.235000,1.499979,0.712923,0.594002
6540233,944.5,93.2,976.1,145.1,0.67882,0.014426,0.000000,0.629998,0.282108,0.048258
6540233,916.4,143.2,940.2,162.9,0.61591,0.142888,0.000000,0.005536,0.369226,0.203064
6540233,1184.7,151.4,1205.4,172.2,0.54173,0.052897,0.002948,0.751467,1.315611,0.258988
6540233,907.3,198.1,926.6,220.3,0.48506,0.118844,0.000000,1.498242,0.655190,0.286566
6540233,1132.9,151.0,1152.6,169.5,0.47756,0.033662,0.002948,0.777026,1.319595,0.262166
6540233,426.5,13.7,449.1,40.1,0.44435,0.004809,0.000000,0.121802,0.415118,0.174014
6540233,425.8,119.8,442.3,140.0,0.41056,0.000000,0.000000,0.506409,0.071990,0.000000
6540233,385.5,5.2,409.5,39.2,0.40065,0.046786,0.000000,0.000000,0.054827,0.085968
6540233,760.2,19.8,783.6,49.6,0.36164,0.014426,0.000000,1.491327,1.071323,0.447122
6540233,1098.6,150.8,1114.9,169.1,0.35567,0.009618,0.000000,0.579519,0.947427,0.330727
6540233,441.2,99.5,477.4,142.4,0.31487,0.043279,0.000000,1.041438,0.522624,0.372166
6540233,99.7,98.1,115.9,118.8,0.30003,0.004465,0.002948,1.534924,0.200269,0.016420
6540233,1140.3,19.4,1184.0,55.3,0.26621,0.049064,0.002948,1.505380,0.924562,0.410762
6540266,246.4,440.9,307.0,538.4,0.99516,0.254697,0.121773,5.213144,0.678052,0.406996
6540266,411.9,288.7,453.2,368.7,0.99491,0.814464,0.464599,4.519870,2.167218,1.556670
6540266,321.7,469.6,380.4,564.8,0.98979,5.075139,0.657954,0.562571,0.983779,1.741985
6540266,766.7,448.2,816.5,546.4,0.98728,0.296062,0.262743,5.585551,0.826218,0.419965
6540266,708.2,305.0,754.8,386.9,0.98583,0.670529,0.337144,5.110625,1.032954,1.324050
6540266,757.4,519.2,805.5,626.3,0.97868,1.039210,0.491281,2.005446,2.843950,3.299927
6540266,875.1,307.6,927.5,392.8,0.97596,5.236906,0.268564,0.728902,0.675441,0.975511
6540266,791.0,271.1,842.2,350.2,0.96169,3.968017,0.137213,0.549390,0.965220,1.272711
6540266,37.7,594.9,100.6,712.3,0.96154,3.665277,0.002948,1.251257,0.360616,0.262066
6540266,828.8,237.3,869.4,281.3,0.89793,2.904492,0.179649,0.426633,1.122293,1.438615
6540266,828.4,271.8,856.9,345.7,0.89725,0.028165,0.002948,3.271836,0.251815,0.020936
6540266,612.1,157.2,638.3,213.5,0.89040,0.394347,0.000000,0.645809,1.471106,1.240753
6540266,620.2,85.0,648.6,143.8,0.85993,0.000000,0.000000,1.997114,0.304145,0.016420
6540266,579.1,76.1,609.4,142.2,0.85001,0.366040,0.773146,0.626039,0.717463,0.448227
6540266,801.0,93.3,833.2,145.7,0.82979,0.266942,2.368767,1.730382,1.090411,0.395361
6540266,949.9,91.7,981.8,145.7,0.79267,0.025991,0.000000,0.750815,0.308317,0.071589
6540266,45.3,571.6,90.6,676.7,0.76665,0.474761,0.170736,4.399188,1.035931,0.601116
6540266,881.2,96.3,907.8,156.0,0.74249,0.376632,0.182920,1.504096,0.451379,0.490985
6540266,766.6,19.1,789.7,48.9,0.62387,0.014426,0.002948,1.429430,1.079021,0.437967
6540266,113.2,76.3,137.2,118.2,0.59890,0.017920,0.000000,0.634236,0.084613,0.008210
